unique_id	uniprot_domain
Q8N2C7_chainsaw_006	2241-2724
Q8N2C7_chainsaw_007	2734-2758_2775-2911
Q8N2C7_chainsaw_008	2020-2082
Q8N2C7_chainsaw_009	2083-2422_2452-2468
Q8N2C7_chainsaw_010	2477-2911
Q8N2C7_chainsaw_011	201-368_613-693_780-866
Q8N2C7_chainsaw_012	567-600
Q8N2C7_chainsaw_013	896-962_1035-1039_1104-1370_1446-1599
Q8N2C7_chainsaw_014	565-702_777-959
Q8N2C7_chainsaw_015	1151-1396_1398-1400_1402-1404_1406-1407_1435-1668
Q8N2C7_chainsaw_016	1725-1762
Q8N2C7_chainsaw_017	653-692_777-959
Q8N2C7_chainsaw_018	1177-1382_1444-1661
Q8N2C7_chainsaw_019	1666-1690_1834-1989
Q8N2C7_chainsaw_020	1725-1762
Q8N2C7_chainsaw_021	813-958
Q8N2C7_chainsaw_022	1149-1368_1446-1668
Q8N2C7_chainsaw_023	1720-1762
Q8N2C7_chainsaw_024	1845-1991_2083-2199
Q8N2C7_chainsaw_025	1997-2082
Q8N2C7_chainsaw_026	1177-1369_1446-1661
Q8N2C7_chainsaw_027	1666-1689_1837-1985
Q8N2C7_chainsaw_028	1725-1762
Q8N2C7_chainsaw_029	1997-2083
Q8N2C7_chainsaw_030	2084-2398
Q8N2C7_chainsaw_031	1202-1661
Q8N2C7_chainsaw_032	1666-1688_1837-1985
Q8N2C7_chainsaw_033	1725-1763
Q8N2C7_chainsaw_034	1997-2084
Q8N2C7_chainsaw_035	2085-2356
Q8N2C7_chainsaw_036	2361-2597
Q8N2C7_chainsaw_037	1453-1681_1839-1980
Q8N2C7_chainsaw_038	1725-1762
Q8N2C7_chainsaw_039	1997-2088
Q8N2C7_chainsaw_040	2089-2469
Q8N2C7_chainsaw_041	2477-2799
Q8N2C7_chainsaw_042	1601-1673_1839-1990_2087-2248_2252-2254_2256-2256
Q8N2C7_chainsaw_043	1725-1762
Q8N2C7_chainsaw_044	1997-2086
Q8N2C7_chainsaw_045	2249-2251_2255-2255_2257-2430_2457-2462_2471-2724
Q8N2C7_chainsaw_046	2734-2911
Q8N2C9_chainsaw_001	71-124
Q8N2E2_chainsaw_001	29-159
Q8N2E2_chainsaw_002	196-289
Q8N2E2_chainsaw_003	290-418
Q8N2E2_chainsaw_004	423-621_652-701_743-919
Q8N2E2_chainsaw_005	925-1089
Q8N2E2_chainsaw_006	1097-1242
Q8N2E2_chainsaw_007	1306-1584
Q8N2F6_chainsaw_001	18-342
Q8N2G4_chainsaw_001	24-101
Q8N2G6_chainsaw_001	17-115
Q8N2G6_chainsaw_002	166-239
Q8N2G8_chainsaw_001	2-280
Q8N2G8_chainsaw_002	286-385
Q8N2G8_chainsaw_003	399-526
Q8N2H3_chainsaw_001	34-112_283-370_523-580
Q8N2H3_chainsaw_002	113-282
Q8N2H3_chainsaw_003	375-518
Q8N2H4_chainsaw_001	12-143
Q8N2H9_chainsaw_001	43-311
Q8N2H9_chainsaw_002	315-461
Q8N2I2_chainsaw_001	103-330
Q8N2I2_chainsaw_002	335-470
Q8N2I9_chainsaw_001	12-151_410-431
Q8N2I9_chainsaw_002	156-388
Q8N2K0_chainsaw_001	117-389
Q8N2K1_chainsaw_001	13-179
Q8N2M4_chainsaw_001	4-238
Q8N2M8_chainsaw_001	1-279
Q8N2N9_chainsaw_001	2-247
Q8N2N9_chainsaw_002	781-1352
Q8N2Q7_chainsaw_001	54-384
Q8N2Q7_chainsaw_002	409-648
Q8N2Q7_chainsaw_003	649-750
Q8N2R0_chainsaw_001	14-76
Q8N2R0_chainsaw_002	172-304
Q8N2R8_chainsaw_001	69-191
Q8N2R8_chainsaw_002	192-383
Q8N2S1_chainsaw_001	162-279_1301-1402
Q8N2S1_chainsaw_002	282-397
Q8N2S1_chainsaw_003	398-458
Q8N2S1_chainsaw_004	559-1133
Q8N2S1_chainsaw_005	1180-1296
Q8N2S1_chainsaw_006	1546-1619
Q8N2U0_chainsaw_001	4-112
Q8N2U9_chainsaw_001	3-253
Q8N2W9_chainsaw_001	1-69
Q8N2W9_chainsaw_002	139-278
Q8N2W9_chainsaw_003	281-407
Q8N2Y8_chainsaw_001	990-1172_1432-1433_1443-1503
Q8N2Z9_chainsaw_001	1-124
Q8N302_chainsaw_001	18-112
Q8N302_chainsaw_002	190-255
Q8N302_chainsaw_003	409-543
Q8N302_chainsaw_004	590-692
Q8N307_chainsaw_001	136-396
Q8N309_chainsaw_001	25-302
Q8N309_chainsaw_002	307-654
Q8N323_chainsaw_001	92-195_269-284
Q8N323_chainsaw_002	196-262
Q8N323_chainsaw_003	292-545
Q8N326_chainsaw_001	7-153
Q8N328_chainsaw_001	4-66
Q8N328_chainsaw_002	142-372_459-527
Q8N328_chainsaw_003	373-458
Q8N328_chainsaw_004	544-591
Q8N335_chainsaw_001	6-193
Q8N335_chainsaw_002	196-350
Q8N336_chainsaw_001	1-120
Q8N336_chainsaw_002	121-333
Q8N344_chainsaw_001	46-130
Q8N344_chainsaw_002	235-359
Q8N349_chainsaw_001	11-304
Q8N357_chainsaw_001	5-337
Q8N365_chainsaw_001	114-202
Q8N370_chainsaw_001	5-228
Q8N370_chainsaw_002	242-275
Q8N370_chainsaw_003	315-541
Q8N371_chainsaw_001	18-148
Q8N371_chainsaw_002	178-415
Q8N386_chainsaw_001	42-157
Q8N392_chainsaw_001	106-119_217-313_411-525
Q8N392_chainsaw_002	130-177
Q8N392_chainsaw_003	326-409
Q8N392_chainsaw_004	527-660
Q8N393_chainsaw_001	20-90_730-779
Q8N393_chainsaw_002	214-605_613-614
Q8N393_chainsaw_003	606-612_615-724
Q8N394_chainsaw_001	1-335_381-487
Q8N394_chainsaw_002	492-829
Q8N398_chainsaw_001	3-274_935-958
Q8N398_chainsaw_002	278-342_523-571_732-930
Q8N398_chainsaw_003	348-520
Q8N398_chainsaw_004	1057-1227
Q8N3A8_chainsaw_001	5-96
Q8N3A8_chainsaw_002	152-285_477-550
Q8N3A8_chainsaw_003	555-647
Q8N3A8_chainsaw_004	651-849
Q8N3C0_chainsaw_001	27-152
Q8N3C0_chainsaw_002	221-352
Q8N3C0_chainsaw_003	405-450_677-881
Q8N3C0_chainsaw_004	460-676_887-988
Q8N3C0_chainsaw_005	992-1286
Q8N3C0_chainsaw_006	1310-1517_1722-1821
Q8N3C0_chainsaw_007	1522-1717
Q8N3C0_chainsaw_008	1822-1976_1993-2198
Q8N3C7_chainsaw_001	54-254
Q8N3C7_chainsaw_002	271-351
Q8N3C7_chainsaw_003	489-553
Q8N3C7_chainsaw_004	627-699
Q8N3D4_chainsaw_001	1-170
Q8N3D4_chainsaw_002	1039-1175_1178-1182
Q8N3D4_chainsaw_003	1177-1177_1184-1522
Q8N3E9_chainsaw_001	46-179
Q8N3E9_chainsaw_002	180-251
Q8N3E9_chainsaw_003	254-332
Q8N3E9_chainsaw_004	343-643
Q8N3E9_chainsaw_005	660-788
Q8N3F0_chainsaw_001	3-97
Q8N3F8_chainsaw_001	4-221_674-825
Q8N3F9_chainsaw_001	43-329
Q8N3G9_chainsaw_001	31-130
Q8N3G9_chainsaw_002	135-239
Q8N3G9_chainsaw_003	244-333
Q8N3H0_chainsaw_001	43-128
Q8N3I7_chainsaw_001	3-136
Q8N3I7_chainsaw_002	137-259
Q8N3I7_chainsaw_003	276-337
Q8N3J2_chainsaw_001	10-13_190-462
Q8N3J2_chainsaw_002	102-172
Q8N3J3_chainsaw_001	452-573
Q8N3J5_chainsaw_001	92-226_263-369
Q8N3J6_chainsaw_001	27-121
Q8N3J6_chainsaw_002	128-223
Q8N3J6_chainsaw_003	224-311
Q8N3J6_chainsaw_004	367-421
Q8N3J9_chainsaw_001	3-54
Q8N3J9_chainsaw_002	87-257
Q8N3K9_chainsaw_001	3722-3799
Q8N3K9_chainsaw_002	3509-3684
Q8N3K9_chainsaw_003	3709-3801
Q8N3K9_chainsaw_004	3808-3999
Q8N3K9_chainsaw_005	2938-2978
Q8N3K9_chainsaw_006	3570-3571_3573-3685
Q8N3K9_chainsaw_007	3709-3801
Q8N3K9_chainsaw_008	3808-4068
Q8N3L3_chainsaw_001	55-511
Q8N3P4_chainsaw_001	22-86_501-675
Q8N3P4_chainsaw_002	133-500
Q8N3P4_chainsaw_003	676-1075
Q8N3P4_chainsaw_004	1076-1229
Q8N3P4_chainsaw_005	1230-1412
Q8N3R3_chainsaw_001	29-144
Q8N3R3_chainsaw_002	190-486
Q8N3R9_chainsaw_001	52-92
Q8N3R9_chainsaw_002	124-174
Q8N3R9_chainsaw_003	186-232
Q8N3R9_chainsaw_004	244-333
Q8N3R9_chainsaw_005	348-426
Q8N3R9_chainsaw_006	466-673
Q8N3S3_chainsaw_001	1-190_458-740
Q8N3S3_chainsaw_002	752-782
Q8N3T1_chainsaw_001	157-159_168-496
Q8N3T1_chainsaw_002	504-634
Q8N3T6_chainsaw_001	52-111_524-797
Q8N3T6_chainsaw_002	112-277_424-521
Q8N3T6_chainsaw_003	280-421
Q8N3U4_chainsaw_001	84-438
Q8N3U4_chainsaw_002	452-461_463-465_468-639
Q8N3U4_chainsaw_003	462-462_466-467_643-1055_1217-1221
Q8N3X6_chainsaw_001	1-400
Q8N3X6_chainsaw_002	527-566
Q8N3Y1_chainsaw_001	3-191
Q8N3Y1_chainsaw_002	201-575
Q8N3Y3_chainsaw_001	97-371
Q8N3Y3_chainsaw_002	402-713
Q8N3Y7_chainsaw_001	28-272
Q8N3Y7_chainsaw_002	273-307
Q8N3Z0_chainsaw_001	36-192_248-404
Q8N3Z3_chainsaw_001	16-56
Q8N3Z3_chainsaw_002	75-280
Q8N413_chainsaw_001	3-287
Q8N414_chainsaw_001	6-43_233-456
Q8N414_chainsaw_002	111-232_457-515
Q8N423_chainsaw_001	30-116
Q8N423_chainsaw_002	117-216
Q8N423_chainsaw_003	219-316
Q8N423_chainsaw_004	317-419
Q8N427_chainsaw_001	12-122
Q8N427_chainsaw_002	155-311
Q8N427_chainsaw_003	312-447
Q8N427_chainsaw_004	450-582
Q8N428_chainsaw_001	59-419
Q8N428_chainsaw_002	433-555
Q8N431_chainsaw_001	40-168
Q8N431_chainsaw_002	194-464
Q8N434_chainsaw_001	31-258
Q8N434_chainsaw_002	269-478
Q8N436_chainsaw_001	148-303
Q8N436_chainsaw_002	321-641
Q8N436_chainsaw_003	644-733
Q8N441_chainsaw_001	30-117
Q8N441_chainsaw_002	145-239
Q8N441_chainsaw_003	247-356
Q8N442_chainsaw_001	65-242
Q8N442_chainsaw_002	255-339
Q8N442_chainsaw_003	357-467
Q8N442_chainsaw_004	468-548
Q8N442_chainsaw_005	551-665
Q8N443_chainsaw_001	10-372
Q8N448_chainsaw_001	39-158
Q8N448_chainsaw_002	230-316
Q8N448_chainsaw_003	335-421
Q8N448_chainsaw_004	458-593
Q8N448_chainsaw_005	594-689
Q8N456_chainsaw_001	15-177_241-259
Q8N461_chainsaw_001	99-477
Q8N465_chainsaw_001	48-149
Q8N465_chainsaw_002	156-271
Q8N465_chainsaw_003	278-468
Q8N468_chainsaw_001	2-169_212-244
Q8N468_chainsaw_002	293-490
Q8N474_chainsaw_001	57-159
Q8N474_chainsaw_002	195-302
Q8N475_chainsaw_001	74-133
Q8N475_chainsaw_002	142-242
Q8N475_chainsaw_003	251-339
Q8N475_chainsaw_004	340-446
Q8N475_chainsaw_005	453-844
Q8N485_chainsaw_001	1-109
Q8N485_chainsaw_002	110-280
Q8N490_chainsaw_001	1-29_342-381
Q8N490_chainsaw_002	114-341
Q8N4A0_chainsaw_001	7-49
Q8N4A0_chainsaw_002	76-431
Q8N4A0_chainsaw_003	445-576
Q8N4B1_chainsaw_001	5-114
Q8N4B1_chainsaw_002	188-246
Q8N4B4_chainsaw_001	15-440
Q8N4C6_chainsaw_001	1-101_104-303_306-322_324-329
Q8N4C6_chainsaw_002	103-103_304-305_323-323_335-1831_1883-1920_1922-1922
Q8N4C6_chainsaw_003	1838-1882_1921-1921_1923-2066
Q8N4C7_chainsaw_001	45-241
Q8N4C7_chainsaw_002	250-281
Q8N4C8_chainsaw_001	15-315
Q8N4C8_chainsaw_002	350-439_441-443_446-447_449-491
Q8N4C8_chainsaw_003	440-440_444-445_448-448_504-504_506-530
Q8N4C8_chainsaw_004	1011-1323
Q8N4C9_chainsaw_001	171-231
Q8N4E4_chainsaw_001	28-86
Q8N4E4_chainsaw_002	93-199
Q8N4E7_chainsaw_001	74-239
Q8N4F0_chainsaw_001	1-5_16-20_193-258
Q8N4F0_chainsaw_002	25-190
Q8N4F0_chainsaw_003	259-456
Q8N4F4_chainsaw_001	1-43_137-466_468-476
Q8N4F4_chainsaw_002	47-135
Q8N4F4_chainsaw_003	467-467_477-548
Q8N4F7_chainsaw_001	48-212_288-325
Q8N4F7_chainsaw_002	247-285
Q8N4G2_chainsaw_001	12-191
Q8N4H0_chainsaw_001	3-133
Q8N4J0_chainsaw_001	31-165
Q8N4J0_chainsaw_002	166-407
Q8N4K4_chainsaw_001	29-106
Q8N4L1_chainsaw_001	25-126
Q8N4L1_chainsaw_002	129-319
Q8N4L2_chainsaw_001	55-126
Q8N4L2_chainsaw_002	149-180
Q8N4L2_chainsaw_003	181-252
Q8N4L8_chainsaw_001	8-221
Q8N4M1_chainsaw_001	58-194
Q8N4M1_chainsaw_002	199-646
Q8N4M7_chainsaw_001	12-171
Q8N4N3_chainsaw_001	27-282
Q8N4N3_chainsaw_002	295-594
Q8N4N8_chainsaw_001	30-83
Q8N4N8_chainsaw_002	184-265
Q8N4N8_chainsaw_003	268-542
Q8N4N8_chainsaw_004	614-670
Q8N4P2_chainsaw_001	6-333
Q8N4P2_chainsaw_002	336-661
Q8N4P3_chainsaw_001	4-175
Q8N4P6_chainsaw_001	62-311
Q8N4P6_chainsaw_002	454-556
Q8N4Q0_chainsaw_001	32-148_328-368
Q8N4Q0_chainsaw_002	149-325
Q8N4Q1_chainsaw_001	54-117
Q8N4S0_chainsaw_001	320-322_327-536
Q8N4S7_chainsaw_001	10-42
Q8N4S7_chainsaw_002	48-267
Q8N4S9_chainsaw_001	172-384
Q8N4S9_chainsaw_002	441-556
Q8N4T0_chainsaw_001	32-115
Q8N4T0_chainsaw_002	142-433
Q8N4T4_chainsaw_001	11-208
Q8N4T4_chainsaw_002	210-332
Q8N4T8_chainsaw_001	4-235
Q8N4U5_chainsaw_001	62-87_231-255
Q8N4U5_chainsaw_002	99-230
Q8N4U5_chainsaw_003	260-505
Q8N4V1_chainsaw_001	3-64
Q8N4V1_chainsaw_002	72-129
Q8N4V2_chainsaw_001	1-77_271-294
Q8N4V2_chainsaw_002	81-270_296-382
Q8N4V2_chainsaw_003	383-507
Q8N4W6_chainsaw_001	5-178
Q8N4W6_chainsaw_002	179-254
Q8N4W6_chainsaw_003	255-331
Q8N4W9_chainsaw_001	26-581_583-593_595-596
Q8N4W9_chainsaw_002	623-897
Q8N4X5_chainsaw_001	1-47
Q8N4X5_chainsaw_002	166-270
Q8N4X5_chainsaw_003	357-483
Q8N4X5_chainsaw_004	650-816
Q8N4Y2_chainsaw_001	24-96
Q8N4Y2_chainsaw_002	127-352
Q8N4Z0_chainsaw_001	8-197
Q8N511_chainsaw_001	4-86
Q8N511_chainsaw_002	112-207
Q8N531_chainsaw_001	112-534
Q8N539_chainsaw_001	67-211
Q8N539_chainsaw_002	244-456
Q8N543_chainsaw_001	28-238
Q8N543_chainsaw_002	256-541
Q8N554_chainsaw_001	108-158
Q8N554_chainsaw_002	181-257
Q8N554_chainsaw_003	434-525
Q8N554_chainsaw_004	532-577
Q8N556_chainsaw_001	1-41
Q8N556_chainsaw_002	144-249
Q8N556_chainsaw_003	351-477
Q8N556_chainsaw_004	555-667_711-726
Q8N565_chainsaw_001	65-189
Q8N567_chainsaw_001	75-127
Q8N568_chainsaw_001	64-147
Q8N568_chainsaw_002	197-291
Q8N568_chainsaw_003	406-407_409-700
Q8N573_chainsaw_001	98-143
Q8N573_chainsaw_002	208-295_491-677
Q8N573_chainsaw_003	717-873
Q8N584_chainsaw_001	16-310
Q8N584_chainsaw_002	315-580
Q8N587_chainsaw_001	43-360
Q8N587_chainsaw_002	365-472
Q8N594_chainsaw_001	77-169
Q8N594_chainsaw_002	238-405
Q8N594_chainsaw_003	415-470
Q8N5A5_chainsaw_001	3-90
Q8N5A5_chainsaw_002	124-209
Q8N5A5_chainsaw_003	222-266
Q8N5A5_chainsaw_004	328-388
Q8N5A5_chainsaw_005	414-529
Q8N5B7_chainsaw_001	44-76_135-341
Q8N5B7_chainsaw_002	90-133
Q8N5C1_chainsaw_001	1-204
Q8N5C1_chainsaw_002	209-307
Q8N5C6_chainsaw_001	214-315
Q8N5C6_chainsaw_002	323-523
Q8N5C6_chainsaw_003	524-767
Q8N5C6_chainsaw_004	770-890
Q8N5C6_chainsaw_005	906-994
Q8N5C7_chainsaw_001	44-300
Q8N5D0_chainsaw_001	31-299_513-609
Q8N5D0_chainsaw_002	360-489
Q8N5D6_chainsaw_001	43-337
Q8N5F7_chainsaw_001	117-257
Q8N5F7_chainsaw_002	317-411
Q8N5G0_chainsaw_001	3-51
Q8N5G2_chainsaw_001	21-149_151-163
Q8N5G2_chainsaw_002	150-150_164-620
Q8N5H3_chainsaw_001	25-184
Q8N5H7_chainsaw_001	189-333
Q8N5H7_chainsaw_002	572-851
Q8N5I2_chainsaw_001	4-132
Q8N5I2_chainsaw_002	138-290_327-339
Q8N5I3_chainsaw_001	6-103
Q8N5I3_chainsaw_002	108-244
Q8N5I4_chainsaw_001	45-323
Q8N5I9_chainsaw_001	27-92
Q8N5J2_chainsaw_001	113-360
Q8N5J2_chainsaw_002	383-435
Q8N5J4_chainsaw_001	7-73
Q8N5J4_chainsaw_002	113-201
Q8N5K1_chainsaw_001	1-59
Q8N5K1_chainsaw_002	88-131
Q8N5L8_chainsaw_001	4-134
Q8N5M1_chainsaw_001	53-117
Q8N5M1_chainsaw_002	124-287
Q8N5M4_chainsaw_001	1-170
Q8N5M9_chainsaw_001	16-182
Q8N5N4_chainsaw_001	4-122
Q8N5N7_chainsaw_001	65-131
Q8N5P1_chainsaw_001	181-290
Q8N5Q1_chainsaw_001	25-335_658-706
Q8N5R6_chainsaw_001	12-192
Q8N5R6_chainsaw_002	237-589
Q8N5R6_chainsaw_003	628-779
Q8N5R6_chainsaw_004	811-902
Q8N5S1_chainsaw_001	10-368
Q8N5S9_chainsaw_001	109-236
Q8N5S9_chainsaw_002	237-431_435-436
Q8N5T2_chainsaw_001	1-73
Q8N5T2_chainsaw_002	84-166_268-400
Q8N5T2_chainsaw_003	194-214_404-523
Q8N5T2_chainsaw_004	221-265
Q8N5U0_chainsaw_001	7-232
Q8N5U1_chainsaw_001	60-203
Q8N5U6_chainsaw_001	178-386_496-579
Q8N5V2_chainsaw_001	150-464
Q8N5V2_chainsaw_002	465-596
Q8N5V2_chainsaw_003	607-706
Q8N5X7_chainsaw_001	34-213
Q8N5Y2_chainsaw_001	15-114
Q8N5Y2_chainsaw_002	160-296_377-514
Q8N5Y8_chainsaw_001	3-90
Q8N5Y8_chainsaw_002	95-272
Q8N5Y8_chainsaw_003	281-321
Q8N5Z0_chainsaw_001	4-314
Q8N5Z0_chainsaw_002	324-423
Q8N5Z5_chainsaw_001	25-129
Q8N5Z5_chainsaw_002	134-188
Q8N5Z5_chainsaw_003	206-237
Q8N608_chainsaw_001	71-527
Q8N608_chainsaw_002	533-781
Q8N609_chainsaw_001	16-312
Q8N612_chainsaw_001	6-393
Q8N612_chainsaw_002	397-432_731-949
Q8N614_chainsaw_001	3-27_205-250
Q8N616_chainsaw_001	17-116
Q8N628_chainsaw_001	12-318
Q8N635_chainsaw_001	24-141
Q8N635_chainsaw_002	153-287
Q8N635_chainsaw_003	294-437
Q8N653_chainsaw_001	39-336_382-420
Q8N653_chainsaw_002	428-633
Q8N653_chainsaw_003	651-839
Q8N661_chainsaw_001	3-217
Q8N668_chainsaw_001	9-113
Q8N668_chainsaw_002	117-187
Q8N680_chainsaw_001	5-115
Q8N680_chainsaw_002	345-465
Q8N682_chainsaw_001	9-224
Q8N684_chainsaw_001	82-177
Q8N684_chainsaw_002	334-414
Q8N687_chainsaw_001	1-77
Q8N688_chainsaw_001	1-58
Q8N690_chainsaw_001	1-58
Q8N693_chainsaw_001	148-208
Q8N695_chainsaw_001	12-462
Q8N695_chainsaw_002	467-554
Q8N697_chainsaw_001	20-243
Q8N697_chainsaw_002	256-303
Q8N697_chainsaw_003	309-569
Q8N699_chainsaw_001	2-98
Q8N6C5_chainsaw_001	39-123
Q8N6C5_chainsaw_002	133-219
Q8N6C5_chainsaw_003	222-316
Q8N6C5_chainsaw_004	324-415
Q8N6C5_chainsaw_005	422-504
Q8N6C5_chainsaw_006	515-563
Q8N6C5_chainsaw_007	593-677
Q8N6C5_chainsaw_008	687-770
Q8N6C5_chainsaw_009	780-866
Q8N6C5_chainsaw_010	867-964
Q8N6C5_chainsaw_011	972-1058
Q8N6C5_chainsaw_012	1059-1156
Q8N6C5_chainsaw_013	1164-1248
Q8N6C8_chainsaw_001	30-118
Q8N6C8_chainsaw_002	119-217
Q8N6C8_chainsaw_003	220-318
Q8N6C8_chainsaw_004	319-420
Q8N6D2_chainsaw_001	10-117
Q8N6D2_chainsaw_002	164-243
Q8N6D5_chainsaw_001	11-294
Q8N6F1_chainsaw_001	1-184
Q8N6F8_chainsaw_001	9-46
Q8N6F8_chainsaw_002	49-215
Q8N6G2_chainsaw_001	221-283
Q8N6G5_chainsaw_001	54-130
Q8N6G5_chainsaw_002	142-266
Q8N6G5_chainsaw_003	272-509
Q8N6G6_chainsaw_001	41-166
Q8N6G6_chainsaw_002	185-296
Q8N6G6_chainsaw_003	299-566
Q8N6G6_chainsaw_004	575-723
Q8N6G6_chainsaw_005	731-783
Q8N6G6_chainsaw_006	788-846
Q8N6G6_chainsaw_007	862-1115
Q8N6G6_chainsaw_008	1162-1372
Q8N6G6_chainsaw_009	1373-1489
Q8N6G6_chainsaw_010	1490-1602
Q8N6G6_chainsaw_011	1608-1753
Q8N6H7_chainsaw_001	7-129
Q8N6H7_chainsaw_002	154-306
Q8N6H7_chainsaw_003	419-516
Q8N6I1_chainsaw_001	76-231
Q8N6I4_chainsaw_001	7-162
Q8N6K0_chainsaw_001	23-90
Q8N6K7_chainsaw_001	6-70
Q8N6K7_chainsaw_002	154-249
Q8N6K7_chainsaw_003	282-335
Q8N6K7_chainsaw_004	336-508
Q8N6L0_chainsaw_001	32-112
Q8N6L0_chainsaw_002	152-540
Q8N6L1_chainsaw_001	5-119
Q8N6L7_chainsaw_001	1-85
Q8N6L7_chainsaw_002	101-168
Q8N6M0_chainsaw_001	11-127
Q8N6M0_chainsaw_002	128-283
Q8N6M3_chainsaw_001	1-260
Q8N6M5_chainsaw_001	6-183
Q8N6M5_chainsaw_002	196-367
Q8N6M6_chainsaw_001	12-67_94-111_113-250
Q8N6M6_chainsaw_002	257-667
Q8N6M6_chainsaw_003	672-818
Q8N6M8_chainsaw_001	169-200
Q8N6N2_chainsaw_001	50-230
Q8N6N6_chainsaw_001	21-109
Q8N6N7_chainsaw_001	1-86
Q8N6P7_chainsaw_001	25-118
Q8N6P7_chainsaw_002	126-220
Q8N6Q1_chainsaw_001	1-279
Q8N6Q3_chainsaw_001	22-202
Q8N6Q3_chainsaw_002	209-396
Q8N6Q8_chainsaw_001	13-133_352-467_540-600
Q8N6Q8_chainsaw_002	134-249
Q8N6Q8_chainsaw_003	471-538
Q8N6R0_chainsaw_001	8-254
Q8N6R0_chainsaw_002	255-375
Q8N6R0_chainsaw_003	384-464
Q8N6R0_chainsaw_004	465-698
Q8N6R1_chainsaw_001	1-63
Q8N6S4_chainsaw_001	115-213
Q8N6S4_chainsaw_002	214-533
Q8N6S5_chainsaw_001	103-224
Q8N6T0_chainsaw_001	1-91
Q8N6T0_chainsaw_002	98-319
Q8N6T0_chainsaw_003	320-384
Q8N6T3_chainsaw_001	4-120
Q8N6T7_chainsaw_001	5-140_147-150_187-269
Q8N6T7_chainsaw_002	141-146_151-183
Q8N6U8_chainsaw_001	1-340
Q8N6U8_chainsaw_002	349-527
Q8N6V4_chainsaw_001	6-92
Q8N6V9_chainsaw_001	30-389
Q8N6W0_chainsaw_001	45-129
Q8N6W0_chainsaw_002	130-229
Q8N6W0_chainsaw_003	401-475
Q8N6Y0_chainsaw_001	118-540_543-543
Q8N6Y0_chainsaw_002	541-542_544-687
Q8N6Y1_chainsaw_001	57-200
Q8N6Y1_chainsaw_002	213-311
Q8N6Y1_chainsaw_003	319-417
Q8N6Y1_chainsaw_004	425-526
Q8N6Y1_chainsaw_005	534-630
Q8N6Y1_chainsaw_006	638-733
Q8N6Y1_chainsaw_007	741-858
Q8N6Y2_chainsaw_001	239-399
Q8N715_chainsaw_001	238-617
Q8N720_chainsaw_001	59-240
Q8N720_chainsaw_002	241-368
Q8N720_chainsaw_003	380-487
Q8N729_chainsaw_001	12-107
Q8N743_chainsaw_001	29-117
Q8N743_chainsaw_002	118-216
Q8N743_chainsaw_003	217-316
Q8N752_chainsaw_001	8-91
Q8N752_chainsaw_002	95-288
Q8N755_chainsaw_001	1-201
Q8N766_chainsaw_001	1-32
Q8N766_chainsaw_002	35-450
Q8N766_chainsaw_003	452-673
Q8N766_chainsaw_004	674-947
Q8N769_chainsaw_001	31-92
Q8N782_chainsaw_001	10-107
Q8N782_chainsaw_002	204-294
Q8N782_chainsaw_003	299-383
Q8N782_chainsaw_004	384-476
Q8N7A1_chainsaw_001	1-337
Q8N7A1_chainsaw_002	343-405
Q8N7B1_chainsaw_001	28-298
Q8N7B6_chainsaw_001	79-239
Q8N7B9_chainsaw_001	46-172
Q8N7B9_chainsaw_002	201-270
Q8N7B9_chainsaw_003	276-409
Q8N7C3_chainsaw_001	18-54
Q8N7C3_chainsaw_002	55-220
Q8N7C3_chainsaw_003	232-425
Q8N7C4_chainsaw_001	5-155
Q8N7C7_chainsaw_001	10-31_186-213
Q8N7C7_chainsaw_002	37-183
Q8N7C7_chainsaw_003	220-292
Q8N7E2_chainsaw_001	66-138
Q8N7F7_chainsaw_001	2-71
Q8N7F7_chainsaw_002	90-140
Q8N7G0_chainsaw_001	119-210
Q8N7G0_chainsaw_002	211-265
Q8N7H5_chainsaw_001	65-125
Q8N7H5_chainsaw_002	151-209
Q8N7H5_chainsaw_003	219-374_436-454
Q8N7K0_chainsaw_001	9-70
Q8N7K0_chainsaw_002	120-518_524-529
Q8N7K0_chainsaw_003	519-523_531-669
Q8N7L0_chainsaw_001	3-98
Q8N7M0_chainsaw_001	78-177
Q8N7M2_chainsaw_001	75-370
Q8N7M2_chainsaw_002	375-538
Q8N7M2_chainsaw_003	543-641
Q8N7N1_chainsaw_001	3-101
Q8N7N1_chainsaw_002	119-329
Q8N7P1_chainsaw_001	107-301
Q8N7P1_chainsaw_002	304-500
Q8N7P3_chainsaw_001	1-189
Q8N7P7_chainsaw_001	2-425
Q8N7Q2_chainsaw_001	1-91
Q8N7Q3_chainsaw_001	1-69
Q8N7Q3_chainsaw_002	93-360
Q8N7Q3_chainsaw_003	365-584
Q8N7R0_chainsaw_001	47-104
Q8N7R7_chainsaw_001	90-128
Q8N7R7_chainsaw_002	138-305
Q8N7S2_chainsaw_001	1-120
Q8N7S2_chainsaw_002	122-168
Q8N7S6_chainsaw_001	132-285
Q8N7U6_chainsaw_001	274-374
Q8N7U6_chainsaw_002	396-491
Q8N7U6_chainsaw_003	525-707
Q8N7U6_chainsaw_004	749-830
Q8N7U9_chainsaw_001	8-85
Q8N7W2_chainsaw_001	271-398
Q8N7X0_chainsaw_001	53-302_387-590_602-751_753-753
Q8N7X0_chainsaw_002	778-983
Q8N7X0_chainsaw_003	987-1181_1244-1418
